Index,Height(Inches),,Weight(Pounds),,,,
14030,67.22303,170.7464962,135.8181,,,,
14031,69.51503,176.5681762,124.8695,,,,
14032,65.44081,166.2196574,115.6159,,,,
14033,66.5001,168.910254,109.6408,,,,
14034,66.04055,167.742997,121.2501,,,,
14035,67.5518,171.581572,132.2297,,,,
14036,69.06258,175.4189532,129.0295,,,,
14037,65.86704,167.3022816,129.4721,,,,
14038,66.38913,168.6283902,136.9183,,,,
14039,67.06884,170.3548536,123.9572,,,,
14040,65.41938,166.1652252,119.476,,,,
14041,70.53863,179.1681202,128.5198,,,,
14042,66.42745,168.725723,128.774,,,,
14043,67.52661,171.5175894,121.3385,,,,
14044,70.4217,178.871118,123.358,,,,
14045,69.38026,176.2258604,130.7818,,,,
14046,66.94303,170.0352962,134.8107,,,,
14047,66.50907,168.9330378,123.5263,,,,
14048,67.29972,170.9412888,128.9403,,,,
14049,69.81584,177.3322336,139.2252,,,,
14050,67.38016,171.1456064,120.8477,,,,
14051,67.70214,171.9634356,126.4529,,,,
14052,69.10227,175.5197658,130.6785,,,,
14053,67.94031,172.5683874,121.4563,,,,
14054,68.26271,173.3872834,123.7273,,,,
14055,67.5991,171.701714,132.0902,,,,
14056,70.1651,178.219354,143.8473,,,,
14057,68.83927,174.8517458,134.9782,,,,
14058,68.96635,175.174529,117.2842,,,,
14059,67.11342,170.4680868,128.5372,,,,
14060,67.68551,171.9211954,121.7078,,,,
14061,66.45664,168.7998656,123.3311,,,,
14062,66.89404,169.9108616,106.7602,,,,
14063,69.61824,176.8303296,120.5271,,,,
14064,74.04804,188.0820216,149.6303,,,,
14065,69.64822,176.9064788,142.7772,,,,
14066,68.92365,175.066071,115.4178,,,,
14067,67.36277,171.1014358,119.6295,,,,
14068,68.34878,173.6059012,134.3189,,,,
14069,66.00426,167.6508204,128.4332,,,,
14070,69.14864,175.6375456,126.6413,,,,
14071,68.49425,173.975395,117.5148,,,,
14072,68.06637,172.8885798,134.2341,,,,
14073,72.93887,185.2647298,144.9647,,,,
14074,66.18115,168.100121,132.6478,,,,
14075,67.99965,172.719111,119.7057,,,,
14076,66.96461,170.0901094,117.8036,,,,
14077,67.74233,172.0655182,137.5251,,,,
14078,67.25235,170.820969,127.1944,,,,
14079,68.93064,175.0838256,118.6825,,,,
14080,67.66692,171.8739768,122.408,,,,
14081,68.36323,173.6426042,127.859,,,,
14082,68.5151,174.028354,124.2807,,,,
14083,68.59649,174.2350846,126.3488,,,,
14084,67.89703,172.4584562,117.1268,,,,
14085,68.54559,174.1057986,123.3066,,,,
14086,68.57763,174.1871802,130.224,,,,
14087,65.30062,165.8635748,129.1373,,,,
14088,69.64468,176.8974872,132.1716,,,,
14089,68.60546,174.2578684,139.3675,,,,
14090,66.67257,169.3483278,120.0443,,,,
14091,67.51525,171.488735,135.3145,,,,
14092,69.19989,175.7677206,128.2222,,,,
14093,69.93288,177.6295152,144.365,,,,
14094,67.73185,172.038899,129.3353,,,,
14095,69.01928,175.3089712,126.148,,,,
14096,68.85323,174.8872042,122.8646,,,,
14097,64.28729,163.2897166,107.047,,,,
14098,72.16006,183.2865524,143.1819,,,,
14099,67.89779,172.4603866,141.3709,,,,
14100,69.10375,175.523525,122.7892,,,,
14101,65.65523,166.7642842,137.5148,,,,
14102,68.82547,174.8166938,117.8694,,,,
14103,68.48097,173.9416638,122.2078,,,,
14104,66.68648,169.3836592,117.8087,,,,
14105,66.62504,169.2276016,126.9058,,,,
14106,64.97433,165.0347982,103.1333,,,,
14107,61.90725,157.244415,78.56785,,,,
14108,66.97721,170.1221134,139.1241,,,,
14109,66.48817,168.8799518,111.8809,,,,
14110,66.08182,167.8478228,128.2333,,,,
14111,67.8436,172.322744,120.26,,,,
14112,68.57876,174.1900504,148.3076,,,,
14113,68.22504,173.2916016,142.7289,,,,
14114,65.79376,167.1161504,113.9473,,,,
14115,69.42855,176.348517,137.6963,,,,
14116,69.73313,177.1221502,128.2394,,,,
14117,66.27846,168.3472884,96.95428,,,,
14118,70.91261,180.1180294,149.4527,,,,
14119,69.76864,177.2123456,138.425,,,,
14120,66.6929,169.399966,123.4958,,,,
14121,67.84359,172.3227186,138.9076,,,,
14122,69.76751,177.2094754,123.4689,,,,
14123,70.53942,179.1701268,148.3832,,,,
14124,68.88232,174.9610928,134.5561,,,,
14125,67.76694,172.1280276,132.0017,,,,
14126,69.68007,176.9873778,115.6036,,,,
14127,70.30177,178.5664958,114.5099,,,,
14128,68.39681,173.7278974,131.135,,,,
14129,68.67559,174.4359986,137.2308,,,,
14130,67.25836,170.8362344,113.6762,,,,
14131,68.33766,173.5776564,135.9751,,,,
14132,68.73641,174.5904814,133.9187,,,,
14133,69.74424,177.1503696,135.1867,,,,
14134,66.69188,169.3973752,119.4333,,,,
14135,62.52876,158.8230504,108.1177,,,,
14136,65.53571,166.4607034,117.106,,,,
14137,66.18274,168.1041596,115.6559,,,,
14138,69.41864,176.3233456,117.3108,,,,
14139,67.08846,170.4046884,119.7923,,,,
14140,65.80637,167.1481798,134.2886,,,,
14141,70.23935,178.407949,147.1002,,,,
14142,65.33009,165.9384286,112.1983,,,,
14143,65.74455,166.991157,121.3022,,,,
14144,68.90467,175.0178618,126.1829,,,,
14145,69.09536,175.5022144,121.7585,,,,
14146,68.01171,172.7497434,130.9674,,,,
14147,67.90225,172.471715,120.5844,,,,
14148,67.34009,171.0438286,123.8478,,,,
14149,66.46165,168.812591,108.9752,,,,
14150,66.75233,169.5509182,134.2032,,,,
14151,70.18221,178.2628134,120.1313,,,,
14152,66.7024,169.424096,122.7568,,,,
14153,67.3595,171.09313,128.4038,,,,
14154,69.08157,175.4671878,123.6703,,,,
14155,70.2507,178.436778,132.496,,,,
14156,69.6539,176.920906,138.9897,,,,
14157,68.02248,172.7770992,139.3765,,,,
14158,69.56277,176.6894358,127.1687,,,,
14159,68.46777,173.9081358,137.1892,,,,
14160,67.83868,172.3102472,124.7676,,,,
14161,65.61422,166.6601188,107.7261,,,,
14162,69.45527,176.4163858,139.142,,,,
14163,66.28291,168.3585914,126.9862,,,,
14164,67.56837,171.6236598,129.8583,,,,
14165,70.12988,178.1298952,120.9723,,,,
14166,68.93421,175.0928934,124.3325,,,,
14167,68.81879,174.7997266,126.6826,,,,
14168,65.99333,167.6230582,130.4177,,,,
14169,66.81007,169.6975778,127.9307,,,,
14170,67.94457,172.5792078,124.4599,,,,
14171,71.4938,181.594252,145.451,,,,
14172,65.07798,165.2980692,131.2823,,,,
14173,69.62029,176.8355366,137.4994,,,,
14174,67.5144,171.486576,139.3524,,,,
14175,68.40947,173.7600538,134.8715,,,,
14176,66.00603,167.6553162,110.5781,,,,
14177,68.33191,173.5630514,123.6727,,,,
14178,67.87778,172.4095612,112.5046,,,,
14179,68.97539,175.1974906,119.726,,,,
14180,68.35379,173.6186266,130.8928,,,,
14181,67.18885,170.659679,139.5173,,,,
14182,64.66663,164.2532402,125.7713,,,,
14183,70.8471,179.951634,141.3167,,,,
14184,65.85219,167.2645626,123.4676,,,,
14185,65.77447,167.0671538,117.2936,,,,
14186,67.52969,171.5254126,133.6229,,,,
14187,67.40883,171.2184282,137.1679,,,,
14188,66.12206,167.9500324,126.2247,,,,
14189,67.61112,171.7322448,133.3822,,,,
14190,65.59254,166.6050516,128.3061,,,,
14191,66.38916,168.6284664,121.0049,,,,
14192,68.18774,173.1968596,121.2644,,,,
14193,66.10402,167.9042108,112.9015,,,,
14194,67.64821,171.8264534,122.4457,,,,
14195,66.43868,168.7542472,125.0148,,,,
14196,63.50433,161.3009982,117.6413,,,,
14197,67.40581,171.2107574,140.1673,,,,
14198,68.88553,174.9692462,144.6597,,,,
14199,64.19132,163.0459528,109.6336,,,,
14200,64.87451,164.7812554,124.6717,,,,
14201,67.55913,171.6001902,128.8533,,,,
14202,71.62407,181.9251378,143.172,,,,
14203,67.8134,172.246036,121.2207,,,,
14204,67.20623,170.7038242,127.9349,,,,
14205,67.80392,172.2219568,114.6993,,,,
14206,67.19869,170.6846726,130.2931,,,,
14207,67.85377,172.3485758,109.7363,,,,
14208,66.70262,169.4246548,128.6075,,,,
14209,72.60211,184.4093594,142.884,,,,
14210,68.85807,174.8994978,120.9967,,,,
14211,69.56765,176.701831,121.9698,,,,
14212,66.10458,167.9056332,120.3264,,,,
14213,67.18371,170.6466234,132.8096,,,,
14214,71.11644,180.6357576,128.7753,,,,
14215,70.62083,179.3769082,144.7966,,,,
14216,66.12419,167.9554426,120.1358,,,,
14217,68.95687,175.1504498,150.6544,,,,
14218,65.39463,166.1023602,119.9506,,,,
14219,70.83034,179.9090636,134.1303,,,,
14220,68.86758,174.9236532,132.4712,,,,
14221,68.49492,173.9770968,132.0698,,,,
14222,72.26615,183.556021,149.0804,,,,
14223,65.71143,166.9070322,105.5179,,,,
14224,67.46158,171.3524132,105.7427,,,,
14225,68.12008,173.0250032,114.3532,,,,
14226,69.77291,177.2231914,140.5532,,,,
14227,67.17396,170.6218584,104.8758,,,,
14228,69.58187,176.7379498,149.3951,,,,
14229,64.85647,164.7354338,112.4751,,,,
14230,66.92813,169.9974502,113.5514,,,,
14231,66.84465,169.785411,116.7548,,,,
14232,66.43222,168.7378388,115.7098,,,,
14233,70.39773,178.8102342,142.9501,,,,
14234,69.64527,176.8989858,112.6102,,,,
14235,67.05199,170.3120546,112.1167,,,,
14236,66.43058,168.7336732,144.3144,,,,
14237,67.29006,170.9167524,127.7941,,,,
14238,67.97572,172.6583288,123.5864,,,,
14239,68.42735,173.805469,105.5294,,,,
14240,66.59713,169.1567102,131.487,,,,
14241,68.31497,173.5200238,130.6901,,,,
14242,64.94728,164.9660912,106.985,,,,
14243,68.8079,174.772066,138.3584,,,,
14244,71.29561,181.0908494,144.5436,,,,
14245,66.60855,169.185717,110.2896,,,,
14246,71.44829,181.4786566,138.6818,,,,
14247,69.38522,176.2384588,126.5717,,,,
14248,69.28534,175.9847636,138.3463,,,,
14249,67.09518,170.4217572,104.3434,,,,
14250,66.14266,168.0023564,127.4558,,,,
14251,65.73548,166.9681192,122.9376,,,,
14252,68.80922,174.7754188,119.2303,,,,
14253,66.25755,168.294177,123.4953,,,,
14254,67.38101,171.1477654,118.9634,,,,
14255,65.25753,165.7541262,123.4155,,,,
14256,67.71714,172.0015356,114.8697,,,,
14257,65.88163,167.3393402,125.7726,,,,
14258,65.66446,166.7877284,123.9655,,,,
14259,66.97416,170.1143664,129.4752,,,,
14260,68.27905,173.428787,114.2066,,,,
14261,66.07261,167.8244294,114.2463,,,,
14262,67.56389,171.6122806,110.8099,,,,
14263,67.94376,172.5771504,116.0348,,,,
14264,64.40307,163.5837978,105.3112,,,,
14265,69.2191,175.816514,123.4273,,,,
14266,67.70481,171.9702174,140.9132,,,,
14267,65.15201,165.4861054,129.0039,,,,
14268,67.30379,170.9516266,135.3481,,,,
14269,66.98384,170.1389536,114.4659,,,,
14270,68.08508,172.9361032,109.06,,,,
14271,64.70474,164.3500396,122.3172,,,,
14272,66.42674,168.7239196,122.363,,,,
14273,66.91386,169.9612044,125.1168,,,,
14274,67.22538,170.7524652,114.5379,,,,
14275,70.21976,178.3581904,134.8329,,,,
14276,71.3139,181.137306,132.3451,,,,
14277,65.53063,166.4478002,116.6307,,,,
14278,69.46173,176.4327942,134.8631,,,,
14279,66.22806,168.2192724,118.1414,,,,
14280,70.16115,178.209321,124.8956,,,,
14281,68.41222,173.7670388,135.25,,,,
14282,69.82319,177.3509026,148.0173,,,,
14283,67.17432,170.6227728,120.4157,,,,
14284,69.29115,175.999521,129.6002,,,,
14285,67.82581,172.2775574,130.5398,,,,
14286,66.40623,168.6718242,132.3121,,,,
14287,67.73226,172.0399404,124.3289,,,,
14288,69.2642,175.931068,139.6425,,,,
14289,69.89742,177.5394468,126.3862,,,,
14290,69.27103,175.9484162,112.6904,,,,
14291,70.4306,178.893724,118.9721,,,,
14292,64.2193,163.117022,110.3825,,,,
14293,66.07677,167.8349958,121.521,,,,
14294,68.1361,173.065694,124.7791,,,,
14295,64.23356,163.1532424,105.3489,,,,
14296,65.91925,167.434895,119.0062,,,,
14297,69.39355,176.259617,138.3937,,,,
14298,67.73392,172.0441568,125.8656,,,,
14299,69.48989,176.5043206,129.9777,,,,
14300,67.33814,171.0388756,132.0128,,,,
14301,66.07833,167.8389582,126.8215,,,,
14302,65.98334,167.5976836,117.0051,,,,
14303,66.44921,168.7809934,124.4335,,,,
14304,69.69715,177.030761,147.0065,,,,
14305,67.12772,170.5044088,133.4775,,,,
14306,66.57638,169.1040052,129.6103,,,,
14307,68.47646,173.9302084,159.4214,,,,
14308,66.73179,169.4987466,124.7975,,,,
14309,69.19577,175.7572558,145.742,,,,
14310,68.83063,174.8298002,124.7159,,,,
14311,67.66406,171.8667124,123.54,,,,
14312,65.43432,166.2031728,124.2937,,,,
14313,66.14658,168.0123132,113.9478,,,,
14314,67.8811,172.417994,128.1522,,,,
14315,68.13498,173.0628492,119.9046,,,,
14316,67.73894,172.0569076,135.291,,,,
14317,65.59068,166.6003272,141.912,,,,
14318,67.95201,172.5981054,133.4959,,,,
14319,69.19122,175.7456988,135.3263,,,,
14320,69.51645,176.571783,140.1555,,,,
14321,68.74287,174.6068898,121.1786,,,,
14322,66.52495,168.973373,123.7826,,,,
14323,69.12783,175.5846882,145.0336,,,,
14324,67.94469,172.5795126,126.01,,,,
14325,66.97412,170.1142648,114.544,,,,
14326,68.3347,173.570138,118.5872,,,,
14327,67.80615,172.227621,125.4137,,,,
14328,68.84585,174.868459,118.6805,,,,
14329,66.41209,168.6867086,123.1756,,,,
14330,70.29823,178.5575042,112.5476,,,,
14331,69.26533,175.9339382,146.1078,,,,
14332,66.6775,169.36085,112.6632,,,,
14333,67.20009,170.6882286,134.6615,,,,
14334,66.72465,169.480611,123.5835,,,,
14335,68.44557,173.8517478,117.5098,,,,
14336,68.83239,174.8342706,124.6579,,,,
14337,69.08936,175.4869744,140.3997,,,,
14338,67.16286,170.5936644,116.5837,,,,
14339,67.39555,171.184697,132.9801,,,,
14340,66.28334,168.3596836,116.9799,,,,
14341,68.24699,173.3473546,117.2319,,,,
14342,64.78907,164.5642378,113.6457,,,,
14343,64.50572,163.8445288,106.108,,,,
14344,70.29401,178.5467854,136.8676,,,,
14345,65.22177,165.6632958,110.3999,,,,
14346,65.86641,167.3006814,123.509,,,,
14347,66.10418,167.9046172,99.16114,,,,
14348,68.80487,174.7643698,119.6668,,,,
14349,69.24299,175.8771946,131.5827,,,,
14350,66.09521,167.8818334,110.0727,,,,
14351,71.18037,180.7981398,150.4801,,,,
14352,68.1098,172.998892,124.4662,,,,
14353,68.53379,174.0758266,134.3146,,,,
14354,63.70189,161.8028006,109.2781,,,,
14355,66.46061,168.8099494,122.5196,,,,
14356,68.8741,174.940214,127.0227,,,,
14357,66.09188,167.8733752,142.6998,,,,
14358,65.6822,166.832788,134.6381,,,,
14359,68.95243,175.1391722,126.922,,,,
14360,67.89356,172.4496424,122.4413,,,,
14361,64.73622,164.4299988,110.5326,,,,
14362,68.01956,172.7696824,107.7515,,,,
14363,69.49761,176.5239294,128.5874,,,,
14364,65.30787,165.8819898,115.544,,,,
14365,70.31537,178.6010398,115.9457,,,,
14366,67.79292,172.1940168,120.1893,,,,
14367,66.2732,168.333928,114.6297,,,,
14368,68.62718,174.3130372,152.5129,,,,
14369,69.24794,175.8897676,125.3082,,,,
14370,66.17435,168.082849,127.7298,,,,
14371,68.1089,172.996606,100.4395,,,,
14372,68.11469,173.0113126,101.8313,,,,
14373,70.97341,180.2724614,139.3387,,,,
14374,69.87424,177.4805696,132.6157,,,,
14375,71.52707,181.6787578,147.3411,,,,
14376,68.44659,173.8543386,129.7181,,,,
14377,66.41665,168.698291,144.0879,,,,
14378,67.10768,170.4535072,120.6801,,,,
14379,69.32189,176.0776006,138.5631,,,,
14380,68.39004,173.7107016,118.9528,,,,
14381,65.45785,166.262939,129.6689,,,,
14382,72.09267,183.1153818,137.1995,,,,
14383,67.60688,171.7214752,133.6038,,,,
14384,66.92747,169.9957738,122.0855,,,,
14385,70.1229,178.112166,116.8609,,,,
14386,69.09843,175.5100122,127.5529,,,,
14387,67.41743,171.2402722,122.343,,,,
14388,69.45134,176.4064036,128.3776,,,,
14389,66.41985,168.706419,105.8868,,,,
14390,65.69863,166.8745202,114.4188,,,,
14391,65.31739,165.9061706,130.3437,,,,
14392,64.80359,164.6011186,122.8058,,,,
14393,68.13705,173.068107,133.896,,,,
14394,70.08693,178.0208022,130.9994,,,,
14395,64.03691,162.6537514,107.6519,,,,
14396,67.33761,171.0375294,118.6397,,,,
14397,71.8434,182.482236,136.2137,,,,
14398,69.1154,175.553116,118.8989,,,,
14399,65.39821,166.1114534,90.24255,,,,
14400,65.70757,166.8972278,135.8894,,,,
14401,69.66027,176.9370858,116.0218,,,,
14402,68.84382,174.8633028,133.186,,,,
14403,65.39271,166.0974834,101.6976,,,,
14404,70.31722,178.6057388,134.6496,,,,
14405,69.19909,175.7656886,136.7189,,,,
14406,66.2882,168.372028,100.3062,,,,
14407,66.12228,167.9505912,119.4939,,,,
14408,68.15336,173.1095344,121.0773,,,,
14409,67.44349,171.3064646,122.0805,,,,
14410,66.41455,168.692957,112.3032,,,,
14411,65.35315,165.997001,103.4902,,,,
14412,69.30321,176.0301534,137.4465,,,,
14413,67.12751,170.5038754,150.4042,,,,
14414,69.30029,176.0227366,139.6598,,,,
14415,69.11462,175.5511348,123.185,,,,
14416,69.26369,175.9297726,129.9973,,,,
14417,66.93177,170.0066958,107.3342,,,,
14418,70.80801,179.8523454,126.0434,,,,
14419,66.77406,169.6061124,135.7989,,,,
14420,65.86587,167.2993098,126.4569,,,,
14421,66.72211,169.4741594,121.3037,,,,
14422,64.44234,163.6835436,116.1346,,,,
14423,69.67413,176.9722902,135.2951,,,,
14424,64.92037,164.8977398,107.1751,,,,
14425,67.63239,171.7862706,133.8608,,,,
14426,68.70454,174.5095316,137.8656,,,,
14427,68.82445,174.814103,111.7483,,,,
14428,68.93421,175.0928934,113.9161,,,,
14429,70.01339,177.8340106,139.3902,,,,
14430,71.44878,181.4799012,119.4079,,,,
14431,66.91364,169.9606456,126.6312,,,,
14432,68.4292,173.810168,122.169,,,,
14433,68.45391,173.8729314,113.4185,,,,
14434,65.33618,165.9538972,119.0882,,,,
14435,71.88803,182.5955962,147.8657,,,,
14436,68.62216,174.3002864,135.2735,,,,
14437,68.10589,172.9889606,115.1755,,,,
14438,65.49264,166.3513056,129.8366,,,,
14439,66.33612,168.4937448,125.7748,,,,
14440,69.07199,175.4428546,143.9889,,,,
14441,68.76917,174.6736918,131.4778,,,,
14442,68.89473,174.9926142,133.2498,,,,
14443,68.77062,174.6773748,142.0926,,,,
14444,68.33215,173.563661,125.3459,,,,
14445,67.72393,172.0187822,134.167,,,,
14446,65.49304,166.3523216,103.0317,,,,
14447,71.06055,180.493797,138.7811,,,,
14448,69.50278,176.5370612,120.9324,,,,
14449,68.61663,174.2862402,125.2735,,,,
14450,68.54709,174.1096086,133.5241,,,,
14451,69.26721,175.9387134,157.2972,,,,
14452,70.14424,178.1663696,119.6536,,,,
14453,65.9849,167.601646,140.6229,,,,
14454,66.281,168.35374,108.7205,,,,
14455,65.7289,166.951406,126.3947,,,,
14456,70.38391,178.7751314,142.3535,,,,
14457,67.47381,171.3834774,133.874,,,,
14458,66.16001,168.0464254,128.3664,,,,
14459,66.57927,169.1113458,120.7005,,,,
14460,69.6185,176.83099,134.1051,,,,
14461,65.77941,167.0797014,117.2822,,,,
14462,69.46372,176.4378488,125.2725,,,,
14463,63.93234,162.3881436,99.99409,,,,
14464,70.09165,178.032791,134.6921,,,,
14465,64.94173,164.9519942,98.26427,,,,
14466,68.09547,172.9624938,109.3772,,,,
14467,68.83226,174.8339404,134.4107,,,,
14468,66.96947,170.1024538,128.823,,,,
14469,65.08668,165.3201672,124.1525,,,,
14470,69.08362,175.4723948,131.3282,,,,
14471,66.0827,167.850058,116.0096,,,,
14472,67.05865,170.328971,110.0584,,,,
14473,68.9081,175.026574,108.0602,,,,
14474,66.81199,169.7024546,119.9277,,,,
14475,66.52751,168.9798754,118.3217,,,,
14476,67.59674,171.6957196,125.118,,,,
14477,68.57752,174.1869008,127.8544,,,,
14478,65.15613,165.4965702,125.1617,,,,
14479,69.88332,177.5036328,136.8899,,,,
14480,67.76589,172.1253606,131.4036,,,,
14481,69.48716,176.4973864,122.6178,,,,
14482,68.99586,175.2494844,118.7286,,,,
14483,71.62687,181.9322498,154.9613,,,,
14484,68.30079,173.4840066,143.765,,,,
14485,66.99909,170.1776886,126.4922,,,,
14486,67.16066,170.5880764,127.2396,,,,
14487,68.84511,174.8665794,118.3629,,,,
14488,69.77163,177.2199402,126.8724,,,,
14489,67.24519,170.8027826,111.6843,,,,
14490,67.28553,170.9052462,133.6576,,,,
14491,68.62133,174.2981782,136.9199,,,,
14492,72.50636,184.1661544,143.4605,,,,
14493,71.5681,181.782974,124.3189,,,,
14494,64.55855,163.978717,122.9763,,,,
14495,68.77468,174.6876872,130.5148,,,,
14496,65.10069,165.3557526,104.1238,,,,
14497,71.21872,180.8955488,148.4113,,,,
14498,65.66079,166.7784066,108.9173,,,,
14499,64.2657,163.234878,116.527,,,,
14500,68.88757,174.9744278,107.0324,,,,
14501,68.44905,173.860587,146.4124,,,,
14502,70.33787,178.6581898,155.1755,,,,
14503,71.22339,180.9074106,140.4949,,,,
14504,65.94774,167.5072596,133.6787,,,,
14505,67.91684,172.5087736,128.4836,,,,
14506,65.97902,167.5867108,129.7483,,,,
14507,69.27942,175.9697268,146.3625,,,,
14508,68.53226,174.0719404,126.4504,,,,
14509,71.2069,180.865526,123.6671,,,,
14510,67.2503,170.815762,125.7628,,,,
14511,65.30132,165.8653528,131.154,,,,
14512,69.08772,175.4828088,127.8638,,,,
14513,66.59265,169.145331,124.9371,,,,
14514,66.49666,168.9015164,138.0897,,,,
14515,70.95412,180.2234648,162.4844,,,,
14516,65.49834,166.3657836,121.217,,,,
14517,69.39388,176.2604552,124.5431,,,,
14518,65.27883,165.8082282,118.9227,,,,
14519,67.52017,171.5012318,134.0552,,,,
14520,68.14598,173.0907892,111.6476,,,,
14521,68.81275,174.784385,136.0553,,,,
14522,67.89924,172.4640696,114.0947,,,,
14523,69.5175,176.57445,136.6971,,,,
14524,68.07055,172.899197,129.4733,,,,
14525,71.2464,180.965856,149.7435,,,,
14526,68.71642,174.5397068,121.0296,,,,
14527,63.99425,162.545395,114.3488,,,,
14528,67.65074,171.8328796,126.7524,,,,
14529,66.52185,168.965499,133.1447,,,,
14530,67.39334,171.1790836,124.7861,,,,
14531,72.31226,183.6731404,150.9437,,,,
14532,68.0661,172.887894,104.7306,,,,
14533,65.20757,165.6272278,114.5092,,,,
14534,70.31989,178.6125206,137.4822,,,,
14535,66.73391,169.5041314,126.6537,,,,
14536,67.2038,170.697652,124.1829,,,,
14537,68.97216,175.1892864,136.0664,,,,
14538,67.7248,172.020992,132.6022,,,,
14539,69.56606,176.6977924,120.6638,,,,
14540,67.86326,172.3726804,148.5846,,,,
14541,69.23555,175.858297,130.78,,,,
14542,63.85084,162.1811336,121.5242,,,,
14543,69.77742,177.2346468,142.0076,,,,
14544,67.25759,170.8342786,133.6365,,,,
14545,64.55164,163.9611656,116.6069,,,,
14546,65.91736,167.4300944,127.4018,,,,
14547,66.34956,168.5278824,137.8456,,,,
14548,62.92407,159.8271378,121.7441,,,,
14549,67.15032,170.5618128,127.7838,,,,
14550,65.46455,166.279957,131.0676,,,,
14551,70.09519,178.0417826,142.3265,,,,
14552,68.66443,174.4076522,146.0821,,,,
